Category,Title,Original Link,Description,Publication Date
채권,"신보중앙회, 채권 관리 업무 디지털 전환으로 효율 개선",https://www.news1.kr/industry/sb-founded/5512052,"신보중앙회의 '채권 관리 업무 전자화 사업'은 보증 사고 통지, 채무이행 등 관련 업무를 디지털 방식으로... 신보중앙회는 연내 NH농협은행, IBK기업은행, 광주은행 등 시중·지방은행과 인터넷전문은행까지 확대해 채권... ","Fri, 16 Aug 2024 08:27:00 +0900"
채권,"티메프, 3주 후엔 채권단 설득할까…가능한 시나리오는",http://www.fnnews.com/news/202408141658342193,"자율 구조조정 절차에 들어간 티몬·위메프(티메프)가 채권단과의 첫 회의에서 합의점을 도출하지 못했다. 채권단이 소액 채권 우선 변제보다 조기 정상화를 주문한 가운데, 티메프가 3주 뒤 열릴 2차 협의회에서 채권단을... ","Thu, 15 Aug 2024 09:01:00 +0900"
채권,"태광 이호진, '차명 유산' 소송 2심도 누나에 승소",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00003&news_seq_no=5050154,주식과 채권이었습니다. 이 사실은 2010∼2011년 검찰의 태광그룹 수사와 국세청의 세무조사 과정에서 드러났습니다. 태광그룹의 자금 관리인은 2010년 10월 차명 채권을 재훈씨에게 전달한 뒤 2012년 반환하라고 요청했으나... ,"Sat, 17 Aug 2024 09:58:00 +0900"
채권,자구안 내놓은 '티메프'…채권자들한테 통할까,https://www.hankyung.com/article/2024081397207,주요 채권자들과 협의에 나선다. 서울회생법원 회생2부(안병욱 법원장·김호춘 양민호 부장판사)는 13일 오후 3시 티메프 사태와 관련한 회생절차 협의회를 비공개로 연다. 티메프 측과 고액 채권자 중심으로 구성된... ,"Tue, 13 Aug 2024 09:29:00 +0900"
채권,개인 채권순매수 1년만에 3.8조 늘어,https://news.heraldcorp.com/view.php?ud=20240816050295,개인 채권 순매수 규모가 1년만에 4조원 가깝게 늘어난 것으로 확인됐다. 기준금리 인하 기대감이 커지면서 채권으로 자금이 몰리는 형국이다. 특히 위험이 거의 없으면서 국고채 대비 금리가 높은 특수채는 순매수... ,"Fri, 16 Aug 2024 11:29:00 +0900"
채권,"티메프 측 ""소액 우선 변제""…채권자 측 ""회사 정상화 우선""(종합)",https://www.newsis.com/view/NISX20240813_0002848954,하지만 채권자 협의회 측이 소액 우선 변제보다 회사 조기 정상화가 중요하다는 의견을 제시하면서 이 같은 방안은 무산됐다. 서울회생법원 회생2부(법원장 안병욱)는 13일 회생절차 협의회를 열고 채권자협의회와... ,"Tue, 13 Aug 2024 17:49:00 +0900"
채권,채권 추심 7일7회 제한… 채무자 소재파악·재산조사도 최소화,http://news.mt.co.kr/mtview.php?no=2024081409570449825,채무자 보호를 위해 앞으로 채권 추심 횟수가 7일 7회로 제한된다. 채무자의 정상적인 생활을 보장하도록 소재 파악이나 재산조사도 최소한의 범위에서 이뤄진다. 채권주심회사는 채무자가 위압감과 불안감을 느끼지... ,"Thu, 15 Aug 2024 12:00:00 +0900"
채권,"금융권 채권추심, 일주일에 7회로 제한",https://www.dt.co.kr/contents.html?article_no=2024081502109963077004&ref=naver,"10월 17일 개인채무자보호법 금융위, 보호 강화… 사례 공개 금융권의 채권추심이 7일 동안 7회로 제한될 전망이다. 오는 10월17일 개인채무자보호법 시행에 맞춰 채무자 보호를 강화하는 것이다. 금융위원회는 15일 △채권양... ","Thu, 15 Aug 2024 12:00:00 +0900"
채권,채권 추심 일주일에 7회로 제한…채무자 소재 파악·재산조사도 최소화,https://biz.chosun.com/stock/finance/2024/08/15/5C5VH4HKZRASVGKFPM47WVDQQM/?utm_source=naver&utm_medium=original&utm_campaign=biz,10월 개인채무자보호법 시행 금융사 채권추심 내부기준 모범사례 마련 채무자 보호를 위해 앞으로 채권 추심 횟수가 7일 7회로 제한된다. 또 채무자의 소재 파악이나 재산 조사도 최소한의 범위에서 이뤄진다. 채무자의... ,"Thu, 15 Aug 2024 13:34:00 +0900"
채권,"티메프, 월말까지 투자자 더 찾기로…채권자 ""빨리 정상화하라""",https://www.yna.co.kr/view/AKR20240813141300004?input=1195m,"회생법원 협의회서 '소액 변제보다 정상화' 주문…30일 재논의 양사 대표 ""각 1천억원 투자 필요…최대한 빨리 투자자 찾겠다"" 이대희 이영섭 기자 = 티몬·위메프 채권자들은 두 회사가 자구안으로 제시한 소액 채권... ","Tue, 13 Aug 2024 17:57:00 +0900"
채권,"""대부업체 채권 추심 시 소재파악ㆍ재산조사 최소화해야""",https://www.etoday.co.kr/news/view/2390764,앞으로 채권매입추심업을 영위하는 대부업체 등은 추심업무를 할 때 채무자가 불안감을 느끼지 않도록... 15일 금융당국은 전 금융업권과 함께 이 같은 내용을 담은 '개인금융채권의 관리 및 개인금융채무자의 보호에 관한... ,"Thu, 15 Aug 2024 12:00:00 +0900"
채권,'티메프' 자구안 공개…에스크로 도입안에 채권자 '갸우뚱',http://news.tf.co.kr/read/life/2124704.htm,"첫 회생절차 협의회서 자구안 설명 채권자 대표 ""회사를 위한 정책"" 지적 대규모 정산 지연 사태를 일으키고 법원에 회생신청을 한 티몬과 위메프(티메프)가 13일 첫 회생절차 협의회에서 자구안을 공개했지만 채권자... ","Tue, 13 Aug 2024 18:29:00 +0900"
채권,"키움증권, 채권 수수료 할인 기념 이벤트",https://www.yna.co.kr/view/AKR20240814062600008?input=1195m,키움증권은 채권 매수 고객 111명에게 당첨금을 지급하는 채권 수수료 할인 기념 이벤트를 진행한다고 14일 밝혔다. 지난달 26일부터 오는 10월 3일까지 이벤트 기간 키움증권 계좌로 채권(국내 장내·장외채권... ,"Wed, 14 Aug 2024 10:48:00 +0900"
채권,'티메프' 이어 '인터파크커머스'도 회생 신청,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00003&news_seq_no=5050134,"ARS 프로그램은 법원이 강제 회생절차 개시를 보류하고 기업과 채권자들이 자율적으로 구조조정을 시도할 수... 지난달 말부터 판매대금 정산 지연 사태가 초래됐고, 이달 들어선 일부 채권자의 가압류 조치가 이어져... ","Fri, 16 Aug 2024 21:43:00 +0900"
채권,티몬·위메프-채권단 협의 난항...재논의키로,https://zdnet.co.kr/view/?no=20240813175128,"대규모 정산 지연 사태를 일으킨 티몬과 위메프과 자구계획안을 두고 채권자들과 협의에 나섰다. 두 회사는 소액 채권자 우선 변제를 제안했지만, 채권자들은 회사 운영 정상화를 더 중시하면서 해당 방안은 무산됐다.... ","Tue, 13 Aug 2024 18:37:00 +0900"
채권,"""추심횟수 7일에 7회로 제한""…금융사 채권추심 내부기준 표준안",https://www.yna.co.kr/view/AKR20240814157700002?input=1195m,"금융당국, 10월 17일 전 금융회사별 내부기준 마련 여부 점검 금융회사는 오는 10월 17일부터 채권 추심을 할 때... 오는 10월 17일 시행되는 개인채무자보호법은 금융회사의 자체 채무조정 활성화, 채권 매각 관련 규율 강화... ","Thu, 15 Aug 2024 12:00:00 +0900"
채권,채권추심시 보호감시인 두고 담당자 이름·연락처 알려야,https://news.heraldcorp.com/view.php?ud=20240814050761,앞으로 채권추심회사가 채권을 추심할 때 채무자 보호를 위한 감시인을 지정하고 추심 담당자의 성명·연락처 등을 알려 채무자가 위압감을 느끼지 않도록 해야 한다. 금융위원회와 금융감독원은 개인채무자보호법 제정... ,"Thu, 15 Aug 2024 12:01:00 +0900"
채권,‘배송완료+1일’ 정산시스템 내놓은 티메프… 채권자들의 선택은,http://www.segye.com/newsView/20240813519751?OutUrl=naver,대규모 정산 지연 사태를 일으킨 티몬·위메프와 채권자들이 자율적으로 해결책을 모색하기 위해 13일 한자리에 모였다. 서울회생법원 회생2부(재판장 안병욱 법원장)는 이날 두 회사와 채권자협의회 등이 참석한... ,"Tue, 13 Aug 2024 17:45:00 +0900"
채권,"키움증권, '채권 수수료 할인 기념 이벤트' 진행",https://www.newsis.com/view/NISX20240814_0002849911,키움증권은 111명에게 당첨금을 지급하는 채권 수수료 할인 기념 이벤트를 진행한다고 14일 밝혔다. 채권 수수료 할인 기념 이벤트는 지난달 26일부터 10월3일까지 진행된다. 이벤트 신청자 중 이벤트 기간 동안... ,"Wed, 14 Aug 2024 13:54:00 +0900"
채권,[뉴욕마켓워치] 미국인들 돈 잘 쓴다…주식·달러↑채권 급락,https://news.einfomax.co.kr/news/articleView.html?idxno=4321439,주식과 달러 가치는 크게 올랐고 채권 가격은 떨어졌다. 뉴욕증시가 일제히 급등하며 강세를 이어갔다.... ◇ 채권시장 미국 국채가격이 급락했다. 7월 소매판매가 예상을 큰 폭으로 웃돈 데다 실업보험 청구자수도... ,"Fri, 16 Aug 2024 08:30:00 +0900"
채권,"티메프, '소액 채권자 10만명 우선 변제' 자구안 제시",https://www.dailian.co.kr/news/view/1395635/?sc=Naver,소액 채권자 10만명을 우선 변제하고 사업 정상화를 통해 채무를 변제하겠다는 계획을 밝혔다. 13일 법조계에 따르면 서울회생법원 회생2부(안병욱 법원장·김호춘 양민호 부장판사)는 이날 오후 두 회사와 채권자협의회... ,"Tue, 13 Aug 2024 18:01:00 +0900"
채권,‘티메프’ 채권자들 “회사부터 살려야”…운명 가를 보름,https://www.khan.co.kr/national/national-general/article/202408152057025,티몬·위메프(티메프) 판매대금 미정산 사태의 주요 채권자들이 회사 경영 정상화에 힘을 싣기로 뜻을... 맺어야 채권단을 설득할 수 있을 것으로 보인다. 15일 법조계에 따르면 지난 13일 서울회생법원에서 열린 ‘티메프... ,"Thu, 15 Aug 2024 21:02:00 +0900"
채권,"‘티메프’, 법원서 채권자 만난다…자구안, 채권자들에게 통할까",http://www.segye.com/newsView/20240813507976?OutUrl=naver,주요 채권자들과 만나 자율 구조조정 절차를 논의한다. 서울회생법원 회생2부(재판장 안병욱 법원장)는 이날 오후 3시 티메프 사태와 관련한 회생절차 협의회를 비공개로 연다. 채무자인 두 회사와 고액 채권자 중심으로... ,"Tue, 13 Aug 2024 11:02:00 +0900"
채권,"[뉴욕채권] 美 국채가, 반발 매수로 강세…레벨 추가 조정",https://news.einfomax.co.kr/news/articleView.html?idxno=4321579,전날 미국 소비지표의 호조에 국채가격 급락으로 대응했던 채권시장은 이날 반발 매수세의 유입 속에... 뉴욕 채권시장에서 10년물 국채금리는 전 거래일 오후 3시 기준가보다 3.30bp 하락한 3.893%를 기록했다.... ,"Sat, 17 Aug 2024 07:04:00 +0900"
채권,티몬·위메프에 이어…인터파크커머스도 회생신청,https://www.nocutnews.co.kr/news/6197022?utm_source=naver&utm_medium=article&utm_campaign=20240816093013,ARS는 법원이 강제 회생절차 개시를 보류하고 기업과 채권자들이 자율적으로 구조조정을 협의하도록... 이달엔 일부 채권자의 가압류 조치가 이어져 사실상 영업 활동을 하기 어려운 상황에 처했다. 법원은 우선... ,"Fri, 16 Aug 2024 21:31:00 +0900"
채권,"티메프 ""소액 채권 우선 변제""…채권단 ""회사 정상화 먼저""[티메프 회생절차 ...",http://www.fnnews.com/news/202408131824000681,소액 채권자 우선 변제 등의 방안을 담은 자구계획안을 제시했다. 서울회생법원 회생2부(안병욱 법원장·김호춘 양민호 부장판사)는 티메프 사태와 관련한 회생절차 협의회를 개최했다고 13일 밝혔다. 법조계에선 채권단... ,"Tue, 13 Aug 2024 18:25:00 +0900"
채권,티메프 이어 인터파크커머스도 결국 회생신청,https://www.sedaily.com/NewsView/2DD1G1SJS6,최근에는 일부 채권자가 가압류 등의 조치를 취하면서 정상적인 영업 활동이 어려워졌다. 이에 대해... 인터파크커머스는 티몬·위메프와 동일하게 ARS 방식의 회생절차를 진행하며 채권자들과 지급 형평성 문제를 해결할... ,"Fri, 16 Aug 2024 20:44:00 +0900"
채권,티메프 “소액 채권자 10만명 우선 변제” 제안,http://www.segye.com/newsView/20240813522271?OutUrl=naver,회생절차 협의회 비공개 개최 채권자 “회사 정상화 우선” 입장 30일 2차 협의회서 재논의키로 대규모 정산 지연 사태를 빚은 티메프(티몬·위메프)가 법원에서 주요 채권자를 만나 자율 구조조정 절차를 논의했다.... ,"Wed, 14 Aug 2024 06:03:00 +0900"
채권,"티메프, 출자전환·무상감자 제시…채권단, 소액 우선변제 '퇴짜'",http://www.edaily.co.kr/news/newspath.asp?newsid=03529286638986992,법원에 회생을 신청한 티몬·위메프(티메프) 측이 소액 채권을 우선 변제한 뒤 특수관계자에 대한 채무는 전액 출자전환 후 무상감자하겠다고 밝혔다. 판매업체 미정산 대금에 대해선 분할변제안 또는 일정 비율 채권... ,"Tue, 13 Aug 2024 17:53:00 +0900"
채권,기로에 선 티메프…자구안 채권단 동의 얻어낼까,http://www.edaily.co.kr/news/newspath.asp?newsid=02961846638986664,정작 채권단과 합의 가능성은 높지 않다는 전망이 나오면서 향후 시나리오에 대한 관심이 쏠린다. 티메프의 자구안엔 구조조정 펀드(사모펀드)를 통해 투자를 유치해 판매자(셀러) 등 채권자들의 채무를 변제하고 향후... ,"Mon, 12 Aug 2024 16:55:00 +0900"
채권,개인채무 채권 양도 세부내용 제공 의무화…채무자 피해 예방,https://news.mtn.co.kr/news-detail/2024081413203288319,"금융회사가 채권을 양도하는 경우 양수인에게 채권 세부내용, 소멸시효 완성 여부, 연체일자 등의 정보를 정확하고 완전하게 제공하도록 내부 기준이 강화된다. 채권 양도로 인해 채무자 피해가 발생하지 않도록 하기 위한... ","Thu, 15 Aug 2024 12:06:00 +0900"
채권,"인터파크커머스도 못 버텼다…""회생절차 신청·매각 논의""",https://www.hankyung.com/article/2024081679167,"그러면서 ""구체적인 성과를 창출하려면 시간이 더 필요한 상황""이라며 ""ARS 방식의 회생 절차를 통해 채권자들과 자율적으로 협의하고 지급 형평성 문제를 해결하고자 한다""고 설명했다.","Fri, 16 Aug 2024 19:47:00 +0900"
채권,체납 부동산 압류 후 파산선고 시 경매서 배당받을 조세채권 범위,https://www.lawtimes.co.kr/news/200598,조세채권 압류 당시 실제 체납액에 한정된다고 봐 채무자회생법 제349조 제1항의 체납처분의 의미와... 349조 제1항에 따라 조세채권자에게 직접 배?당?하는 조세채권은 압류 당시의 체납액에 한정?된?다. Ⅱ. 대상판결의... ,"Sat, 17 Aug 2024 06:08:00 +0900"
채권,"티메프 ""소액 채권자 10만명에 우선 변제""",https://www.hankyung.com/article/2024081314821,대규모 판매대금 정산 지연 사태를 빚은 티몬·위메프와 채권자들이 자율적인 해결책을 모색하기 위해 13일 한자리에 모였다. 두 회사는 미정산 파트너 약 10만 명에게 일정 금액을 우선 변제하는 방안을 제시했으나 채권자... ,"Tue, 13 Aug 2024 18:09:00 +0900"
채권,'티메프' 이어 인터파크커머스도 결국 기업 회생 신청,https://www.newsis.com/view/NISX20240816_0002852647,"인터파크커머스는 16일 입장문을 통해 ""최근 일부 채권자의 가압류 등 조치에 따라 정상적인 영업 활동과... 그러면서 ""ARS 방식의 회생 절차를 진행하며 채권자들과 자율적으로 협의하고, 지급 형평성의 문제를 해결하고자... ","Fri, 16 Aug 2024 20:21:00 +0900"
채권,구영배 반포자이 '가압류'…큐텐 수십억대 채권도,http://www.edaily.co.kr/news/newspath.asp?newsid=03260326638986664,"앞서 법원은 지난달 29일 주식회사 문화상품권이 큐텐테크놀로지 유한회사를 상대로 제기한 1억원 채권가압류 신청, 주식회사 쿠프마케팅이 낸 6억 9700여만원의 채권가압류도 모두 인용 결정했다. 또 몰테일... ","Mon, 12 Aug 2024 18:39:00 +0900"
채권,"티메프 ""소액 채권 우선 변제"" vs 피해자 ""회사 정상화 먼저""",https://www.moneys.co.kr/article/2024081317045088340,티몬·위메프(티메프) 대표들과 채권단이 자구안 관련 첫 협의를 마쳤다. 티메프 대표들은 회사 정상화를... 서울회생법원에서 채권단협의회에서 자구안 관련한 논의를 진행한 뒤 기자들과 만나 논의 내용을 공유했다.... ,"Tue, 13 Aug 2024 18:02:00 +0900"
채권,구영배 소유 '반포자이' 가압류…큐텐 수십억대 채권도 가압류,https://www.news1.kr/society/court-prosecution/5508261,법원은 지난달 29일 주식회사 문화상품권이 큐텐테크놀로지 유한회사를 상대로 제기한 1억 원 채권가압류 신청도 인용했다. 또 주식회사 쿠프마케팅이 낸 6억 9700여만 원의 채권가압류도 같은 날 인용했다. 법원은... ,"Mon, 12 Aug 2024 11:30:00 +0900"
채권,"티메프 ""소액채권 우선변제"" 계획에…채권자 측 ""정상화 우선""",https://www.nocutnews.co.kr/news/6195472?utm_source=naver&utm_medium=article&utm_campaign=20240813065229,"대규모 정산 지연 사태를 빚은 티메프(티몬·위메프) 측이 소액 채권을 우선 변제하겠다는 자구안을 내놓았지만, 채권자 측은 그보다 회사 조기 정상화가 중요하다는 의견을 내놓았다. 티메프는 이를 수용해 법원에... ","Tue, 13 Aug 2024 18:53:00 +0900"
채권,"티몬·위메프 이어 인터파크 커머스도 회생신청… ""ARS로 채권자와 협의""",https://www.jeonmae.co.kr/news/articleView.html?idxno=1065751,"이달 들어선 일부 채권자의 가압류 조치가 이어져 사실상 영업 활동을 하기 어려운 상황에 처했다.... 그러면서도 ""구체적인 성과를 창출하려면 시간이 더 필요한 상황""이라며 ""ARS 방식의 회생 절차를 통해 채권자들과... ","Fri, 16 Aug 2024 20:26:00 +0900"
채권,"금융당국, 불법 채권추심 관행 막는다",https://www.straightnews.co.kr/news/articleView.html?idxno=251963,"금융위원회 앞으로 금융사가 채권 추심을 할 때 추심횟수를 7일에 7회로 제한한다. 15일 금융위원회와... 10월 17일 시행되는 개인채무자보호법은 금융회사의 자체 채무조정 활성화, 채권 매각 관련 규율 강화, 과도한 추심... ","Thu, 15 Aug 2024 13:28:00 +0900"
채권,"태광 이호진, `차명유산` 소송 2심서도 승소했지만 1심보다 250억 덜 인정",https://www.dt.co.kr/contents.html?article_no=2024081702109919002002&ref=naver,선친 차명재산 중 누나에게 잠시 전달된 400억 채권 중 입증된 150억만 인정 이호진 전 태광그룹 회장이... 2심은 이재훈씨가 보유한 차명 유산인 채권의 규모는 금융거래내역 등을 통해 명확하게 입증된 153억5000만원만... ,"Sat, 17 Aug 2024 10:35:00 +0900"
채권,"금리인하가 달군 채권, 개인 순매수 3.8조 증가…역대 최대치 경신한다",https://news.heraldcorp.com/view.php?ud=20240816050071,개인 채권 순매수 규모가 1년만에 4조원 가깝게 늘어난 것으로 확인됐다. 기준금리 인하 기대감이 커지면서 채권으로 자금이 몰리는 형국이다. 특히 위험이 거의 없으면서 국고채 대비 금리가 높은 특수채는 순매수... ,"Fri, 16 Aug 2024 09:11:00 +0900"
채권,"""금리인하, 진짜 온다""...'빚투' 증가 추세",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202408170260&t=NN,다음 달 미국 기준금리가 인하될 것이라는 기대가 커지자 채권형 펀드에 자금이 몰리고 '빚투'가 늘어나는 등 돈의 흐름이 바뀌고 있다. 17일 금융정보업체 에프앤가이드에 따르면 지난 14일 기준 국내 채권형 펀드의... ,"Sat, 17 Aug 2024 09:48:00 +0900"
채권,엘비스 프레슬리 저택 경매에 넘긴 美여성 기소…모든 서류 날조,https://www.yna.co.kr/view/AKR20240817001500075?input=1195m,프레슬리 딸이 돈 안 갚았다며 채권 증서 등 꾸며…합의금 39억원 요구 임미나 특파원 = '로큰롤의 황제... 또 법원에 허위 채권자 청구서를 제출하고 그레이스랜드가 있는 테네시주 멤피스의 등기소에 가짜 신탁 증서를... ,"Sat, 17 Aug 2024 02:40:00 +0900"
채권,"키움증권, 채권 수수료 할인 기념 이벤트 진행",http://www.edaily.co.kr/news/newspath.asp?newsid=02551846638987320,키움증권은 111명에게 당첨금을 지급하는 채권 수수료 할인 기념 이벤트를 진행한다고 14일 밝혔다. 채권 수수료 할인 기념 이벤트는 10월 3일까지 진행된다. 이벤트 신청자 중 이벤트 기간 키움증권 계좌로 채권(국내... ,"Wed, 14 Aug 2024 13:56:00 +0900"
채권,앞으로 채권추심은 일주일에 최대 7번,https://www.safetimes.co.kr/news/articleView.html?idxno=218254,앞으로 채권추심 횟수가 일주일에 7번으로 제한되며 이에 따라 금융권도 내부 기준을 10월 17일까지 마련해야... 법 제정에 따라 금융권은 채권양도·채권추심·채권추심 위탁·채무조정·이용자 보호 등 5가지 원칙에 따라... ,"Fri, 16 Aug 2024 16:28:00 +0900"
채권,"한국투자증권, 타사 계좌 채권·ISA 이전 시 경품 제공",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202408140153&t=NN,"이날 한국투자증권에 따르면 타사 계좌에 보유 중인 채권을 한국투자증권 영업점 계좌로 이체 입고하거나... 다만, 채권의 경우 이체일 평가금액을 기준으로 이전 금액을 합산 산정하며, 기업어음(CP)·양도성예금증서(CD)... ","Wed, 14 Aug 2024 14:28:00 +0900"
채권,"'티메프' 자구안, 오늘 법원서 채권자들과 회생절차 협의",https://imnews.imbc.com/news/2024/society/article/6626521_36438.html,대규모 정산 지연 사태를 일으킨 티몬과 위메프가 오늘 주요 채권자들을 만나 자율적인 구조조정 방안에 대해 논의합니다. 서울회생법원 회생2부는 오늘 오후 3시 티메프 측과 고액 채권자 중심으로 구성된 채권자협의회... ,"Tue, 13 Aug 2024 10:41:00 +0900"
채권,금리인하 기대에 '빚투' 다시 증가…6일새 4200억 '쑥',https://news.heraldcorp.com/view.php?ud=20240817050070,"금리 인하 기대는 채권펀드 투자수요도 자극하고 있다. 금융정보업체 에프앤가이드에 따르면 지난 14일 기준 국내 채권형 펀드의 설정액은 60조1242억원으로 집계됐다. 지난 한 주 동안 8075억원, 하루 사이 2066억원... ","Sat, 17 Aug 2024 15:16:00 +0900"
채권,[뉴욕채권] 美 소비 쾌조에 빠른 되감기…국채가 급락,https://news.einfomax.co.kr/news/articleView.html?idxno=4321423,"뉴욕 채권시장에서 10년물 국채금리는 전 거래일 오후 3시 기준가보다 10.50bp 급등한 3.926%를 기록했다.... 핌코의 마이크 쿠드질 채권 포트폴리오 매니저는 ""미국 경제가 침체로 향하고 있다고 보지 않는다""며... ","Fri, 16 Aug 2024 07:00:00 +0900"
채권,"""금투세, 주식만큼 채권시장에도 부정적""",https://view.asiae.co.kr/article/2024081409430336580,"내년부터 도입될 예정인 금융투자소득세(금투세)가 국내 채권시장에도 상당히 부정적인 영향을 끼칠... 금투세 도입되면 개인 채권 매매차익에도 과세 14일 금융투자업계에 따르면, 내년 1월1일부터 금투세가 도입되면... ","Wed, 14 Aug 2024 09:49:00 +0900"
채권,인하 기대폭 축소에 베어 플랫…미 8월 소비자심리지수 대기[채권마감],http://www.edaily.co.kr/news/newspath.asp?newsid=02555126638987976,"10년 국채선물 가격 5분봉 차트(자료=엠피닥터) 이날 채권시장에 따르면 고시금리 기준 국고 2년물 금리는 전거래일 대비 4.2bp 상승한 3.043%, 3년물 금리는 전거래일 대비 4.4bp 오른 2.931%를 기록했다. 5년물은... ","Fri, 16 Aug 2024 16:51:00 +0900"
채권,"법원, 구영배 자택·큐텐 채권 수십억 원 가압류",https://news.tvchosun.com/site/data/html_dir/2024/08/12/2024081290123.html,구영배 큐텐그룹 대표의 자택과 큐텐 채권에 대한 가압류가 인용됐다. 12일 법조계에 따르면... 법원은 지난달 주식회사 문화상품권이 큐텐테크놀로지를 상대로 낸 1억 원의 채권가압류 신청과 주식회사 쿠프마케팅이... ,"Mon, 12 Aug 2024 16:18:00 +0900"
채권,"'티메프', 오늘 '회생절차 협의회'…주요 채권자 한자리에",https://www.news1.kr/society/court-prosecution/5508579,"자율 구조조정 지원(ARS) 프로그램을 추진 중인 티몬·위메프와 주요 채권자들이 한자리에 모이는 회생절차... 협의회에는 채무자인 티몬·위메프, 주요 채권자로 이뤄진 채권자협의회, 채권자협의회 구성원은 아니지만... ","Tue, 13 Aug 2024 07:00:00 +0900"
채권,"선친 차명유산 놓고 누나와 '소송전' 태광 이호진, 2심도 승소",https://www.news1.kr/society/court-prosecution/5512918,"차명 채권의 소유권을 주장하며 제기한 손해배상 소송 항소심에서 ""이재훈씨는 이 전 회장에게 153억5000만... 그런데 2010년 검찰 수사를 통해 수 백억원대 차명 채권 등 이 선대회장의 재산이 추가로 드러나면서 상속... ","Sat, 17 Aug 2024 08:00:00 +0900"
채권,"채권추심 1주일에 최대 7번으로 제한, 채무자 소재파악·재산조사도 최소화",https://www.businesspost.co.kr/BP?command=article_view&num=362444,채권금융회사가 개인 채무자에게 채권추심을 할 때는 앞으로 일주일에 7번만 가능해진다. 금융위원회는 10월17일부터 시행하는 개인채무자보호법 후속조치의 일환으로 내부기준 모범사례(표준안)를 마련했다고 15일... ,"Thu, 15 Aug 2024 17:08:00 +0900"
채권,티메프 ‘채권자 10만명에게 200만원씩 우선 변제’ 계획 제시,https://biz.chosun.com/topics/law_firm/2024/08/13/WBEQ6SO7IZG27NRNUFDBPM7ZZA/?utm_source=naver&utm_medium=original&utm_campaign=biz,법원 ‘1차 회생 절차 협의회’ 진행 티몬·위메프 ‘자구 계획안’ 검토 법원 “소액 우선변제에 채권자 의견 분분” 오는 30일 2차 협의회 열기로 대규모 정산 지연 사태를 일으킨 티몬과 위메프가 판매업체 등 채권자... ,"Tue, 13 Aug 2024 17:03:00 +0900"
채권,'티메프' 자구안에 채권자들 호응할까…오늘 회생 절차 협의회,https://news.sbs.co.kr/news/endPage.do?news_id=N1007760831&plink=ORI&cooper=NAVER,채권자들과 머리를 맞댑니다. 서울회생법원 회생2부(안병욱 법원장· 김호춘 양민호 부장판사)는 오늘 오후 3시 티메프 사태와 관련한 회생절차 협의회를 비공개로 개최합니다. 오늘 협의회에는 티메프 측과 고액 채권자... ,"Tue, 13 Aug 2024 10:35:00 +0900"
채권,"""10월 17일부터 채권 추심 7일에 7번만""… 개인채무자보호법 모범사례 나왔다",https://www.newscj.com/news/articleView.html?idxno=3169789,"오는 10월 17일을 기점으로 채권 추심 횟수가 7일 7회로 제한된다. 이에 따라 금융당국은 금융사들에... 오는 10월 17일 시행되는 개인채무자보호법은 금융회사의 자체 채무조정 활성화, 채권 매각 관련 규율 강화, 과도한 추심... ","Thu, 15 Aug 2024 14:48:00 +0900"
채권,"티메프, 채권단과 첫 회의 '서로 다른 표정' [TF사진관]",http://news.tf.co.kr/read/photomovie/2124686.htm,"티메프는 이날 오후 3시 서울회생법원에서 채권단과 비공개 협의회를 진행했다. 자율 구조조정 지원(ARS) 프로그램을 신청한 티메프가 전날 법원에 제출한 자구안을 두고 채권단과 의견을 주고받는 첫 절차로, 티메프 측과... ","Tue, 13 Aug 2024 17:23:00 +0900"
채권,한투 “타사 채권·ISA 이체하면 최대 200만원 상품권”,https://www.sedaily.com/NewsView/2DD0HKC29G,"이벤트에 참가하려면 타사 보유 중인 채권, 중개형ISA 계좌, 연금저축계좌를 한국투자증권으로 이전하면... 채권은 이체일 평가금액 기준, 이전 금액을 합산 산정한다. 기업어음(CP)·양도성예금증서(CD)·전자단기사채... ","Wed, 14 Aug 2024 10:01:00 +0900"
채권,"티메프 ""구조조정펀드 유치""에…채권단 ""시간끌기냐"" 회의론",https://www.joongang.co.kr/article/25270256,상당수 채권자의 채무를 상환하는 방향”이라며 “이후 빠르게 정상화하여 3년 내 재매각하는 계획”이라고... 서울회생법원은 13일 오후 3시 티메프 자구안을 가지고 채권단 및 정부·유관기관 관계자 참석 하에... ,"Tue, 13 Aug 2024 05:00:00 +0900"
채권,티메프 ‘소액 채권자 우선 변제’ 자구책에 채권단은 “회사 정상화부터”,https://www.khan.co.kr/national/national-general/article/202408131940001,자율 구조조정 지원(ARS) 프로그램을 추진 중인 티몬·위메프(티메프) 측이 채권단과 처음 의견을 주고받는 자리에서 소액 채권을 먼저 갚은 뒤 사업을 정상화하겠다는 계획을 공개했다. 반면 채권자 측은 소액 우선... ,"Tue, 13 Aug 2024 19:41:00 +0900"
